fund_id,category,aum_cr,history_years,cagr_3y,cagr_5y,sharpe,sortino,annual_vol,max_drawdown,var_95,expense_ratio,exit_load,rolling_alpha_std,f_return,f_risk,f_cost,f_consistency
SM0066,Small Cap,1514.4,14.72,21.14,21.12,1.1,1.74,13.29,19.31,8.6,1.66,0.5,4.372,0.6269404211693922,0.8438365399117475,0.44932432432432445,0.7502798412536889
SM0067,Small Cap,4764.0,8.87,13.56,13.08,0.284,0.335,23.15,34.56,19.76,1.75,1.0,9.012,0.24733917077023915,0.512282175373235,0.2878378378378378,0.2781113259387402
SM0068,Small Cap,701.0,7.79,20.36,18.01,0.395,0.518,29.17,55.22,25.83,1.55,0.5,7.712,0.3872453236080066,0.24751011414054536,0.4939189189189189,0.4103999185916354
SM0069,Small Cap,1140.4,12.29,31.85,30.61,1.04,1.839,23.19,43.73,14.98,1.47,0.0,4.902,0.850432228029781,0.4950326377622545,0.6513513513513514,0.6963467996336623
SM0070,Small Cap,1231.8,9.97,19.06,18.07,0.539,0.787,21.49,46.8,17.35,1.9,1.0,6.389,0.4245499403371372,0.4832177084312408,0.22702702702702704,0.5450290017299277
SM0071,Small Cap,1526.9,6.83,26.54,25.56,1.302,2.165,14.64,24.88,11.0,1.7,0.0,5.894,0.7844385808641872,0.7704343707402532,0.5581081081081082,0.5954004273939147
SM0072,Small Cap,656.7,5.89,14.43,14.02,0.3,0.512,25.04,36.35,19.01,1.37,1.0,8.689,0.2859230937295172,0.4788713679524459,0.44189189189189193,0.31097995319019034
SM0073,Small Cap,2863.1,5.87,18.27,19.48,0.5,0.688,25.98,47.54,21.09,1.61,0.5,5.497,0.44525191173257594,0.38043075224476885,0.4695945945945946,0.6357993283809912
SM0074,Small Cap,3032.2,9.05,21.91,22.38,1.06,1.511,14.98,28.63,11.19,1.73,1.0,7.08,0.6327721550898304,0.7411580858760588,0.2959459459459459,0.4747125267121197
SM0075,Small Cap,2670.3,5.87,20.69,19.0,0.445,0.575,28.11,42.49,21.92,2.2,1.0,6.824,0.41951063007344414,0.3718158695630094,0.10540540540540533,0.5007632034191514
SM0078,Small Cap,967.6,14.23,23.94,22.47,0.623,0.754,25.63,53.19,22.03,1.39,0.5,6.905,0.5310334280096133,0.3441315295351294,0.5587837837837839,0.4925206064923171
SM0081,Small Cap,1934.9,8.96,28.42,26.23,0.733,0.912,26.91,58.48,17.63,1.55,0.0,6.328,0.6415430328902035,0.32836089165651405,0.6189189189189189,0.5512363895390251
SM0082,Small Cap,815.1,6.7,19.24,19.29,0.863,1.539,14.82,32.35,12.65,1.25,0.0,8.71,0.5464104804961262,0.7094007928218772,0.7405405405405405,0.3088429836165665
SM0083,Small Cap,2064.3,14.59,16.79,16.55,0.619,0.862,16.25,24.42,12.57,2.04,0.0,5.941,0.4027750121846692,0.7360979163371824,0.4202702702702702,0.5906176859672332
SM0084,Small Cap,744.3,14.02,25.93,25.16,0.948,1.236,19.69,33.35,14.19,1.91,0.0,5.345,0.6635962084670846,0.6170370806042634,0.47297297297297314,0.6512669176757913
SM0085,Small Cap,809.8,8.45,22.42,21.88,0.686,1.082,22.42,42.15,15.13,1.49,0.5,5.466,0.5513496243760609,0.5150231216218197,0.5182432432432433,0.6389539025134833
SM0086,Small Cap,887.7,8.94,13.1,11.73,0.211,0.261,24.75,36.32,18.09,1.82,1.0,4.296,0.20324616393001801,0.49087872074551775,0.2594594594594595,0.7580136359010888
SM0087,Small Cap,1305.6,8.13,12.82,13.05,0.268,0.43,24.46,41.73,21.7,1.68,0.5,7.459,0.2535129493621956,0.43356452290193415,0.4412162162162163,0.4361453139310064
SM0089,Small Cap,2824.5,7.22,17.52,17.22,0.381,0.664,28.17,60.89,20.87,1.13,1.0,8.73,0.3804012033411203,0.2685745913306915,0.5391891891891892,0.3068077744988297
SM0090,Small Cap,2701.7,5.35,18.35,18.28,0.618,1.033,19.07,32.98,15.71,1.55,0.5,3.699,0.45768131628039865,0.6164070520072593,0.4939189189189189,0.8187646280655337
SM0091,Small Cap,857.9,5.13,24.4,22.51,0.665,1.001,24.07,48.39,17.18,1.58,0.5,6.655,0.5570915782928019,0.43585793579929455,0.4817567567567568,0.5179607204640277
SM0092,Small Cap,1221.5,10.17,22.67,21.1,0.761,0.944,19.18,32.79,13.97,1.82,1.0,8.105,0.5277809112451892,0.6299253427539409,0.2594594594594595,0.3704080594281062
SM0093,Small Cap,2216.1,5.09,25.81,22.66,0.73,1.23,22.15,33.35,15.53,1.38,0.5,2.398,0.5861357288112805,0.5688863252897045,0.5628378378378379,0.9511549811743156
SM0094,Small Cap,1152.1,5.13,7.88,8.05,0.064,0.078,24.45,51.11,15.78,0.73,0.5,10.089,0.08920068570276134,0.4250101821883493,0.8263513513513514,0.16851531494861083
SM0095,Small Cap,1467.6,9.29,19.89,17.94,1.493,2.413,7.66,10.73,6.24,1.22,1.0,4.347,0.6458826910472093,1.0,0.5027027027027027,0.7528238526508598
SM0096,Small Cap,2531.5,8.87,22.32,21.98,0.457,0.667,33.85,48.91,29.18,1.58,0.5,7.462,0.4976689131275105,0.18744248018518817,0.4817567567567568,0.4358400325633459
SM0097,Small Cap,1395.9,5.51,10.1,10.05,0.139,0.212,25.55,43.22,22.27,1.62,0.5,7.573,0.1537603737752307,0.40344822208829734,0.4655405405405405,0.4245446219599064
SM0099,Small Cap,6589.7,6.12,13.88,11.93,0.172,0.206,31.67,53.0,23.3,1.8,0.5,7.527,0.19971082838943882,0.24335603497107638,0.3925675675675676,0.4292256029307011
SM0100,Small Cap,1585.0,6.59,18.62,18.04,0.538,0.79,21.44,31.15,14.69,1.63,1.0,8.01,0.42402806675518057,0.5996901544811231,0.3364864864864865,0.38007530273735635
SM0101,Small Cap,4635.6,12.8,27.45,28.96,0.952,1.257,23.6,39.03,18.67,1.59,0.0,7.322,0.7539030940656459,0.4873314684525655,0.6027027027027027,0.45008649638750386
SM0102,Small Cap,2781.6,14.07,29.62,31.18,1.186,1.642,20.81,33.21,18.44,1.99,0.0,9.334,0.8592173913043478,0.5665799938851304,0.4405405405405406,0.24534445914317704
SM0103,Small Cap,700.5,8.47,14.02,14.71,0.27,0.385,30.43,42.74,24.9,1.39,0.5,7.875,0.28827401220147564,0.3110479165728135,0.5587837837837839,0.39381296428208
SM0104,Small Cap,856.3,8.46,21.4,21.3,0.657,0.894,22.53,41.18,16.86,1.55,0.0,9.839,0.5190281844002622,0.5052321338003778,0.6189189189189189,0.19395542892032158
SM0105,Small Cap,1008.4,11.84,21.57,19.87,0.565,0.689,23.67,35.35,19.1,1.22,1.0,8.016,0.46003626829801186,0.5049595792016726,0.5027027027027027,0.37946474000203523
SM0106,Small Cap,995.0,10.9,20.63,20.99,0.51,0.671,28.42,46.32,23.64,2.1,0.0,3.523,0.47966447622729025,0.3301644665189728,0.3959459459459459,0.836674468301618
SM0107,Small Cap,1682.9,6.03,20.69,20.0,0.527,0.742,25.63,49.03,22.45,1.74,0.5,11.251,0.4643556915009832,0.3657933163700823,0.416891891891892,0.050269665208100056
SM0108,Small Cap,2908.2,5.18,20.17,20.34,0.608,0.818,22.76,45.06,18.86,1.35,0.5,5.287,0.4858934471689551,0.4622339078420812,0.575,0.6571690241172281
SM0109,Small Cap,4941.8,8.81,27.78,26.52,0.715,0.977,28.0,45.1,20.44,1.56,1.0,9.432,0.6523559267911464,0.36971298275363274,0.3648648648648649,0.23537193446626636
SM0110,Small Cap,2279.5,10.21,24.56,23.86,0.504,0.742,34.42,57.26,23.48,1.78,0.5,7.302,0.551880237306936,0.17451249992399698,0.40067567567567575,0.45212170550524067
SM0111,Small Cap,1304.4,5.53,12.67,12.37,0.24,0.326,24.43,39.02,18.32,1.51,0.0,8.364,0.22626352498277338,0.47761958285677975,0.6351351351351351,0.344052101353414
SM0112,Small Cap,530.3,7.23,22.88,22.67,0.687,1.006,23.53,50.94,16.43,1.41,0.0,5.143,0.5631502663820777,0.4347506604091126,0.6756756756756757,0.6718225297649334
SM0113,Small Cap,1898.4,7.37,23.41,23.5,0.715,0.92,23.77,36.9,20.98,1.37,0.5,7.528,0.5773568847582393,0.47893420931722375,0.5668918918918919,0.4291238424748144
SM0114,Small Cap,1835.2,6.87,20.23,19.04,0.434,0.516,28.9,44.69,21.74,1.72,1.0,6.356,0.41435138905228486,0.3480303206307891,0.30000000000000004,0.5483870967741935
SM0115,Small Cap,2068.4,9.07,24.72,22.61,0.793,0.947,20.3,35.65,15.06,1.47,1.0,8.966,0.5658456496529471,0.5869066248989818,0.40135135135135136,0.28279230690953505
SM0116,Small Cap,10285.0,11.18,19.53,20.98,0.666,0.836,21.75,33.74,15.32,1.44,0.5,7.029,0.5073455908304063,0.5743034777249094,0.5385135135135135,0.4799023099623486
SM0117,Small Cap,4881.4,9.6,19.6,22.09,0.969,1.327,16.08,24.53,12.73,1.13,0.5,7.471,0.6021331742323658,0.7367242309404075,0.6641891891891892,0.4349241884603643
SM0118,Small Cap,3340.5,6.22,19.17,19.2,0.719,0.928,17.67,26.1,13.36,1.63,0.0,2.018,0.478670946706778,0.6980533738699286,0.5864864864864865,0.9898239544113158
SM0119,Small Cap,931.0,5.13,7.4,5.31,-0.058,-0.095,20.67,39.52,13.2,1.54,0.5,6.0,0.0,0.5729979865451492,0.49797297297297294,0.5846138190699095
SM0120,Small Cap,1245.3,13.04,18.06,16.63,0.445,0.642,22.75,42.99,19.58,1.49,0.5,7.059,0.3703695736206114,0.4690401289229412,0.5182432432432433,0.47684949628574336
SM0121,Small Cap,1677.3,9.27,14.82,14.94,0.272,0.434,30.96,59.45,21.91,1.67,0.5,7.379,0.2980431589385052,0.22650842551478334,0.4452702702702702,0.44428615040195385
SM0123,Small Cap,2653.5,6.84,26.39,24.43,0.949,1.13,18.9,31.39,12.5,1.85,1.0,5.353,0.6375349657988941,0.654470160708249,0.24729729729729732,0.6504528340286965
SM0124,Small Cap,2368.2,12.84,21.27,20.62,0.716,0.885,19.72,42.11,15.11,1.79,0.0,6.166,0.5076048469773617,0.5564035006298874,0.5216216216216216,0.5677215833926936
SM0125,Small Cap,863.3,12.27,18.34,18.07,0.396,0.563,29.19,57.98,23.66,1.52,0.5,8.961,0.39263689685887637,0.24809991253536468,0.5060810810810811,0.2833011091889691
SM0126,Small Cap,4704.4,13.63,15.39,15.93,0.336,0.537,28.07,57.37,24.26,1.4,0.5,2.644,0.3355258567082906,0.2639290454565334,0.5547297297297298,0.9261219090261524
SM0127,Small Cap,1944.7,10.62,20.13,19.22,0.55,0.726,23.13,45.72,14.23,1.23,0.0,7.411,0.44687393489185057,0.4900127039076987,0.7486486486486487,0.4410298158135749
SM0128,Small Cap,616.4,8.65,23.95,21.58,0.718,1.055,21.01,35.44,18.74,1.39,0.0,5.58,0.5448265407304078,0.547694161043927,0.6837837837837839,0.6273532105423832
SM0129,Small Cap,1732.3,8.69,13.95,14.2,0.274,0.347,28.06,45.64,22.76,1.61,0.5,5.103,0.27348911782995244,0.34682568812485814,0.4695945945945946,0.675892948000407
SM0130,Small Cap,2232.0,6.13,18.47,19.32,0.692,0.814,18.53,32.21,12.7,1.32,0.0,6.588,0.4691932236433001,0.6535334108502218,0.7121621621621621,0.5247786710084461
SM0131,Small Cap,3900.2,11.16,23.27,22.68,0.653,0.998,24.76,36.59,16.38,1.63,0.5,8.691,0.5597300213441792,0.5029024565543857,0.4614864864864865,0.31077643227841656
SM0132,Small Cap,1407.1,10.44,7.85,7.84,0.04,0.065,33.23,58.51,22.89,1.26,1.0,9.029,0.0811127880203694,0.1898075836991432,0.4864864864864864,0.2763813981886639
SM0133,Small Cap,3460.1,5.7,18.18,17.11,0.444,0.704,23.92,34.32,20.64,1.02,1.0,6.171,0.38680650745365625,0.49493861833063624,0.5837837837837838,0.5672127811132595
SM0134,Small Cap,2075.2,13.74,16.14,14.62,0.416,0.72,19.51,27.38,13.41,1.89,0.5,7.637,0.3280127392816927,0.6620158316552915,0.3560810810810813,0.41803195278314853
SM0135,Small Cap,759.3,8.05,17.76,18.5,0.483,0.723,24.85,53.3,18.36,1.43,0.0,8.05,0.4240880993596746,0.3849278800836784,0.6675675675675676,0.3760048845018825
SM0137,Small Cap,4419.7,7.61,19.26,19.35,0.768,1.314,16.73,30.94,14.41,1.22,0.5,4.591,0.5199759667904742,0.6746986461646562,0.6277027027027027,0.7279943014144703
SM0138,Small Cap,4701.1,13.57,29.08,30.38,0.913,1.446,26.15,43.75,20.86,1.75,1.0,5.449,0.7998804725970992,0.40253045550444966,0.2878378378378378,0.6406838302635596
SM0139,Small Cap,2305.9,14.09,16.72,14.95,0.302,0.504,28.03,52.04,23.15,2.08,1.0,8.251,0.3069707399875633,0.3055923505808883,0.15405405405405403,0.3555510328686273
SM0140,Small Cap,6063.8,9.39,20.1,18.94,0.576,0.748,21.6,45.65,14.08,1.46,0.5,6.152,0.44455383943127014,0.5148658099226617,0.5304054054054055,0.5691462297751093
SM0141,Small Cap,4182.2,14.52,29.47,29.16,1.064,1.829,21.3,40.94,18.39,1.52,0.5,4.321,0.8180199324381103,0.5129965420292336,0.5060810810810811,0.7554696245039179
SM0142,Small Cap,3075.2,13.63,15.47,14.3,0.418,0.516,18.67,35.14,12.75,1.98,0.5,2.961,0.3030257978857499,0.6333605418301962,0.3195945945945946,0.8938638445100234
SM0143,Small Cap,960.5,13.08,28.48,28.92,1.004,1.629,22.33,39.47,14.25,0.97,0.5,7.783,0.7898449437824575,0.539630582270263,0.7290540540540541,0.40317492622366946
SM0144,Small Cap,7426.0,13.46,18.53,17.8,0.552,0.948,20.47,34.32,18.28,2.29,1.0,5.153,0.4334182954908321,0.5663471142753884,0.06891891891891888,0.670804925206065
SM0145,Small Cap,2730.6,8.2,28.3,26.61,1.09,1.971,18.45,36.14,12.19,2.46,0.5,6.571,0.7734867649283206,0.6351972469104361,0.125,0.5265085987585225
SM0146,Small Cap,1359.9,12.32,22.63,22.21,0.498,0.652,31.51,68.85,20.2,0.65,0.5,9.253,0.5052641468210619,0.17535547216857417,0.8587837837837837,0.2535870560700112
SM0147,Small Cap,1122.0,10.35,20.19,19.89,0.534,0.851,25.1,43.67,19.77,1.57,0.5,4.152,0.47189143039612785,0.4277455537040814,0.4858108108108108,0.7726671415487941
SM0148,Small Cap,2190.0,11.92,18.14,18.76,0.479,0.682,25.58,43.83,17.79,1.35,0.0,6.465,0.42620520663518263,0.43547766793175824,0.7,0.5372952070825278
SM0149,Small Cap,633.4,5.96,15.07,15.04,0.317,0.543,26.98,47.0,17.26,1.51,0.5,6.351,0.3137537520377809,0.3994176049406897,0.5101351351351351,0.5488958990536278
SM0150,Small Cap,3115.6,12.05,18.92,18.97,0.471,0.557,26.47,46.07,20.66,1.45,1.0,7.301,0.41951049562192233,0.3853169051752733,0.4094594594594595,0.4522234659611275
SM0151,Small Cap,935.9,14.53,23.44,23.32,0.796,1.354,21.14,46.35,17.5,1.88,0.0,8.422,0.6179647737012823,0.4900289382267019,0.4851351351351352,0.33814999491197717
SM0152,Small Cap,2393.9,7.33,18.43,17.7,0.462,0.686,24.23,47.62,20.3,1.56,0.5,4.045,0.4004903110872086,0.4128849652314689,0.4898648648648649,0.7835555103286863
SM0153,Small Cap,1238.0,14.85,16.76,15.4,0.408,0.507,21.79,36.77,14.09,1.28,0.5,7.269,0.32688580023865144,0.5653770249674535,0.6033783783783784,0.45547980054950643
SM0154,Small Cap,1482.3,8.16,17.12,16.97,0.419,0.672,24.97,42.38,19.16,1.54,0.0,8.355,0.37860298146249644,0.4424103077019592,0.6229729729729729,0.34496794545639564
SM0155,Small Cap,1059.0,6.2,23.96,23.06,0.675,1.071,24.54,42.81,20.71,1.78,0.0,6.128,0.5768041881649048,0.43383688713867574,0.5256756756756757,0.5715884807163936
SM0156,Small Cap,1597.4,5.24,25.24,26.77,0.952,1.202,21.28,30.41,13.8,1.19,0.5,5.955,0.6983280617132486,0.6137579945877449,0.6398648648648648,0.5891930395848173
SM0157,Small Cap,8514.5,12.63,14.83,15.94,0.555,0.878,17.02,31.01,11.27,1.02,0.0,6.615,0.3844534377573486,0.6952187740175109,0.8337837837837838,0.5220311386995014
SM0158,Small Cap,5517.5,10.1,14.82,15.08,0.363,0.659,23.66,48.48,14.21,2.3,0.5,7.013,0.3287684240600998,0.4655094949678211,0.18986486486486498,0.4815304772565381
SM0159,Small Cap,2363.7,7.38,20.59,20.54,0.636,0.937,22.08,42.58,16.72,1.38,1.0,7.315,0.5033146333675065,0.5047609241386737,0.4378378378378379,0.4507988195787117
SM0160,Small Cap,1766.2,10.69,26.9,26.3,1.366,2.467,14.49,22.59,9.54,1.55,0.5,6.67,0.8334274045814356,0.7982850607204901,0.4939189189189189,0.516434313625725
SM0161,Small Cap,3506.7,7.65,24.8,22.79,0.644,0.783,25.28,50.12,20.66,1.46,1.0,4.755,0.5428029781012084,0.3789884186688999,0.4054054054054055,0.7113055866490282
SM0162,Small Cap,4447.2,8.93,11.61,10.86,0.159,0.215,27.34,54.02,24.3,1.79,0.5,8.47,0.17454661266197205,0.2948592408553833,0.3966216216216216,0.33326549302940867
SM0163,Small Cap,1010.8,13.49,17.05,16.67,0.296,0.408,34.38,55.35,22.78,2.22,0.5,9.35,0.3379929412951044,0.1922713647625499,0.2222972972972972,0.24371629184898758
SM0164,Small Cap,1699.0,11.35,13.38,13.16,0.313,0.513,21.24,40.32,16.88,1.8,0.5,6.534,0.2671946017713988,0.5298280682636536,0.3925675675675676,0.5302737356263356
SM0165,Small Cap,591.0,12.39,17.03,17.09,0.515,0.677,20.58,38.86,13.65,1.07,0.5,3.457,0.3901687366598881,0.5747064966490342,0.6885135135135134,0.8433906583901496
SM0166,Small Cap,4421.7,10.42,27.32,27.93,1.19,1.58,18.01,37.31,10.9,1.12,0.5,5.734,0.7787970286213677,0.6452410107462314,0.6682432432432432,0.6116821003358095
SM0167,Small Cap,9921.4,14.91,10.68,9.35,0.119,0.209,23.94,36.12,19.81,1.46,0.5,6.765,0.13552535251508377,0.49049438566228565,0.5304054054054055,0.506767070316475
SM0168,Small Cap,1912.1,6.66,9.6,8.28,0.074,0.091,23.91,37.2,17.46,1.51,1.0,4.353,0.09653504983109526,0.5034128211608702,0.3851351351351351,0.7522132899155389
SM0169,Small Cap,521.6,6.89,13.94,15.18,0.449,0.62,19.35,34.61,17.11,1.0,0.5,5.4,0.33517466933328854,0.5910421404223953,0.7168918918918918,0.6456700926020149
SM0170,Small Cap,2894.7,5.02,20.08,20.51,0.631,0.8,22.21,31.88,16.89,1.89,0.5,3.74,0.4902710206551151,0.5658514817140236,0.3560810810810813,0.8145924493741732
SM0171,Small Cap,964.8,10.09,21.91,20.95,1.025,1.63,14.1,24.42,9.12,1.22,1.0,6.721,0.6069106737701887,0.7965736440564577,0.5027027027027027,0.5112445303754961
SM0172,Small Cap,1125.7,10.75,20.91,20.28,0.507,0.864,27.17,55.17,19.97,2.12,0.0,6.972,0.47971926522243324,0.3254615534633488,0.38783783783783776,0.48570265594789863
SM0173,Small Cap,2936.3,11.99,24.97,24.34,0.914,1.201,19.53,29.67,12.91,2.24,1.0,3.1,0.6385780407051983,0.6519573692643498,0.08918918918918917,0.8797191411417523
SM0174,Small Cap,2186.2,7.69,8.8,8.34,0.081,0.102,22.84,40.39,19.72,1.51,1.0,6.96,0.09949184047326935,0.4822015103407029,0.3851351351351351,0.48692378141854076
SM0176,Small Cap,1136.0,10.95,16.78,19.33,0.629,1.13,20.38,36.78,14.31,1.17,1.0,7.06,0.49142515251844504,0.5849408419608877,0.5229729729729731,0.4767477358298565
SM0177,Small Cap,1979.9,14.99,22.52,22.25,0.724,0.911,21.74,39.11,16.49,1.82,0.5,5.535,0.5483657753651199,0.5326738834517137,0.3844594594594595,0.6319324310572911
SM0178,Small Cap,1337.6,7.24,11.22,11.52,0.219,0.357,22.95,42.39,18.38,1.43,0.5,4.893,0.2074191358128435,0.4793031598336148,0.5425675675675676,0.697262643736644
SM0179,Small Cap,852.8,6.02,18.53,16.0,0.378,0.58,25.16,38.97,21.0,1.22,1.0,5.125,0.3445406631821314,0.44521107896257894,0.5027027027027027,0.6736542179708965
SM0180,Small Cap,1412.0,7.1,19.8,18.72,0.414,0.561,29.48,44.74,18.39,1.5,0.5,5.889,0.4091035780911245,0.3659644551333654,0.5141891891891892,0.5959092296733489
SM0181,Small Cap,2336.2,8.68,24.86,25.83,0.735,1.267,26.3,51.07,15.96,1.44,0.5,6.638,0.6633093561452749,0.3957207069512345,0.5385135135135135,0.519690648214104
SM0182,Small Cap,1577.8,6.76,9.78,9.76,0.119,0.209,27.33,46.91,17.34,1.49,0.0,6.953,0.14503443639602698,0.39400193202651335,0.6432432432432433,0.4876361046097486
SM0183,Small Cap,720.3,7.82,18.67,12.9,0.217,0.389,29.51,48.15,21.2,1.93,0.5,6.517,0.24203401623502127,0.32229446306011733,0.3398648648648649,0.5320036633764119
SM0184,Small Cap,3953.3,11.02,12.53,12.84,0.248,0.301,25.56,36.43,18.92,1.33,0.5,5.783,0.23568592124502108,0.4712239241332846,0.5831081081081081,0.6066958379973542
SM0186,Small Cap,1303.7,8.36,22.77,19.88,0.486,0.649,27.54,39.27,19.92,1.14,1.0,11.217,0.4499203710862003,0.41599976243827375,0.5351351351351352,0.053729520708252654
SM0188,Small Cap,2014.0,14.1,15.56,11.73,0.202,0.269,25.92,44.21,16.4,1.24,0.5,5.569,0.20315920740827886,0.4392478214569804,0.6195945945945946,0.6284725755571385
SM0189,Small Cap,2786.7,8.48,23.6,24.23,1.077,1.523,16.45,30.92,14.4,1.6,0.5,11.745,0.678200736122082,0.679149375297695,0.47364864864864864,0.0
SM0190,Small Cap,4435.3,7.61,25.98,25.47,0.988,1.398,19.21,30.71,14.98,1.43,0.5,6.795,0.6883512209878826,0.6338441041822567,0.5425675675675676,0.5037142566398698
SM0192,Small Cap,2843.1,10.98,21.87,21.9,0.581,0.796,26.51,48.42,19.94,1.88,0.5,8.138,0.5178134821263508,0.3763692055694332,0.3601351351351352,0.3670499643838404
SM0193,Small Cap,2089.1,13.5,23.77,24.65,0.793,0.946,22.9,44.81,15.9,2.12,0.0,4.694,0.6130721836607789,0.48550485854435244,0.38783783783783776,0.7175129744581257
SM0195,Small Cap,8597.5,5.6,11.84,12.04,0.192,0.283,28.92,50.58,22.34,1.46,0.5,6.434,0.210696828624729,0.30741444647814753,0.5304054054054055,0.5404497812150199
SM0196,Small Cap,710.9,5.61,23.69,22.69,0.57,0.878,28.4,49.86,21.25,1.66,0.5,5.98,0.5423097763062806,0.3284397947970301,0.44932432432432445,0.5866490281876462
SM0197,Small Cap,2488.1,10.63,11.9,9.17,0.094,0.115,28.42,44.71,24.82,1.33,0.0,9.67,0.12100280667551806,0.33033611466894175,0.7081081081081081,0.21115294596519796
SM0198,Small Cap,2430.7,14.13,17.52,17.85,0.619,1.048,18.33,33.95,15.61,1.25,0.5,6.986,0.44909967899699177,0.6226038204792015,0.6155405405405405,0.48427800956548284
SM0199,Small Cap,2222.3,8.82,18.28,19.88,0.532,0.66,25.17,38.18,21.24,1.2,0.0,8.265,0.4548768928253307,0.44787966078595476,0.7608108108108108,0.3541263864862114
SM0200,Small Cap,1261.1,7.78,22.44,23.29,0.829,1.322,20.27,36.64,13.53,1.45,0.5,6.904,0.6173559435975866,0.5937488019870083,0.5344594594594595,0.49262236694820394
SM0201,Small Cap,3458.2,12.42,15.05,12.17,0.364,0.476,15.58,23.22,10.06,1.69,0.5,4.946,0.24545103443639604,0.7737512512817437,0.4371621621621622,0.6918693395746414
SM0202,Small Cap,668.3,12.17,14.73,12.42,0.273,0.344,21.71,38.82,17.52,0.93,0.5,7.337,0.23185795196719383,0.5265624264399094,0.7452702702702703,0.44856008954920124
SM0203,Small Cap,1713.7,6.71,19.04,17.53,0.381,0.549,28.96,47.77,21.45,1.58,0.0,8.993,0.377590998470614,0.33091246186902734,0.6067567567567568,0.2800447746005902
SM0204,Small Cap,1203.0,5.77,24.04,21.62,0.603,0.993,25.07,44.17,20.19,2.13,1.0,6.748,0.5303629518831617,0.4218000234686943,0.13378378378378386,0.5084969980665514
SM0205,Small Cap,1115.4,7.94,31.08,30.63,0.752,0.936,32.08,56.04,26.57,1.99,0.5,10.309,0.7473308683887666,0.1924342350549274,0.3155405405405406,0.14612801465350567
SM0206,Small Cap,2506.3,12.53,10.21,10.18,0.155,0.234,23.8,50.6,16.39,1.4,0.5,7.935,0.16007979697820204,0.4330231816087059,0.5547297297297298,0.3877073369288695
SM0207,Small Cap,4255.9,11.65,20.23,18.02,0.339,0.524,34.02,60.95,23.31,1.11,0.5,7.603,0.383129426396195,0.15973413413884907,0.6722972972972973,0.42149180828330113
SM0208,Small Cap,1401.3,11.32,12.52,12.96,0.271,0.386,23.8,48.9,17.78,1.76,1.0,6.857,0.24786037209458667,0.43204189661042514,0.2837837837837839,0.4974051083748855
SM0209,Small Cap,3328.5,13.12,24.1,24.32,0.772,1.134,23.1,36.51,15.76,0.79,1.0,6.595,0.61994026991143,0.5335821831125778,0.677027027027027,0.5240663478172383
SM0210,Small Cap,1868.7,7.05,13.34,12.18,0.329,0.436,17.24,29.0,13.8,1.99,0.5,3.627,0.2391612241811062,0.6835643932813822,0.3155405405405406,0.8260913808893864
SM0211,Small Cap,971.7,7.74,14.79,14.08,0.271,0.458,28.0,40.88,23.07,1.53,0.5,6.578,0.28009727567603904,0.3738991256979849,0.5020270270270271,0.5257962755673145
SM0213,Small Cap,1445.6,13.56,18.08,17.18,0.532,0.65,20.09,38.87,16.41,1.0,0.5,5.358,0.39138653131880136,0.5598070095853152,0.7168918918918918,0.6499440317492623
SM0214,Small Cap,1101.3,10.41,20.28,19.79,0.462,0.824,28.77,59.56,21.66,1.92,0.5,7.409,0.46096344599250433,0.2611015332261971,0.3439189189189189,0.4412333367253486
SM0215,Small Cap,2505.8,7.28,21.16,20.86,0.509,0.741,28.21,52.27,22.96,1.56,0.0,6.795,0.482649400850406,0.3030089081146423,0.6148648648648649,0.5037142566398698
